date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:38:53	3458/3458	---MCZ	200	added ('OK')	text/css	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-smart-messages/assets/libs/simple-text-rotator/simpletextrotator.css?ver=6.5.4	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-smart-messages/assets/libs/simple-text-rotator/simpletextrotator380f.css	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:54	41/41	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-smart-messages/assets/css/frontend.css?ver=6.5.4	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-smart-messages/assets/css/frontend380f.css	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:55	285334/285334	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-includes/js/jquery/jquery.js?ver=3.7.1	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-includes/js/jquery/jqueryf43b.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:56	31978/31978	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-includes/js/jquery/jquery-migrate.js?ver=3.4.1	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-includes/js/jquery/jquery-migrate5589.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:56	47838/47838	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:18%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/csh-login/assets/js/jquery.validate.js?ver=6.5.4	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/csh-login/assets/js/jquery.validate380f.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:56	15835/15835	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:18%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/csh-login/assets/js/widget-script.js?ver=6.5.4	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/csh-login/assets/js/widget-script380f.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:57	625/625	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2019%20Apr%202024%2010:16:02%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/elementor-theme-core/assets/js/main.js?ver=1.0.0	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/elementor-theme-core/assets/js/main8a54.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:57	20058/20058	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2011%20Jun%202024%2001:16:48%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.js?ver=2.7.0-wc.8.8.5	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUIc854.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:58	5799/5799	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2011%20Jun%202024%2001:16:48%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.js?ver=8.8.5	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cartc484.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:38:59	3812/3812	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2011%20Jun%202024%2001:16:48%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.js?ver=2.1.4-wc.8.8.5	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie8730.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:04	3467/3467	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2011%20Jun%202024%2001:16:48%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.js?ver=8.8.5	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/js/frontend/woocommercec484.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:05	777/777	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2019%20Apr%202024%2010:07:30%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/translatepress-multilingual/assets/js/trp-frontend-compatibility.js?ver=2.7.5	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/translatepress-multilingual/assets/js/trp-frontend-compatibility206d.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:06	18833/18833	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-includes/js/underscore.min.js?ver=1.13.4	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-includes/js/underscore.mind584.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:06	4679/4679	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-includes/js/wp-util.js?ver=6.5.4	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-includes/js/wp-util380f.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:08	20122/20122	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-variation-swatches/assets/libs/tippy/popper.min.js?ver=4.0.3	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-variation-swatches/assets/libs/tippy/popper.minfa0c.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:08	25717/25717	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Apr%202024%2003:32:15%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-variation-swatches/assets/libs/tippy/tippy-bundle.umd.min.js?ver=4.0.3	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/wpc-variation-swatches/assets/libs/tippy/tippy-bundle.umd.minfa0c.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:08	999/999	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:32:19%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/cropped-logo-mobile-32x32.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/cropped-logo-mobile-32x32.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:08	8957/8957	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:32:19%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/cropped-logo-mobile-192x192.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/cropped-logo-mobile-192x192.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:09	8258/8258	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:32:19%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/cropped-logo-mobile-180x180.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/cropped-logo-mobile-180x180.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:09	3290/3290	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Apr%202024%2010:16:18%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/themes/trevox/assets/images/logo/logo.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/themes/trevox/assets/images/logo/logo.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:09	299/299	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Apr%202024%2010:16:18%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/themes/trevox/assets/images/language-flags/ar.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/themes/trevox/assets/images/language-flags/ar.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:11	458/458	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Visa-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Visa-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:12	165102/165102	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:12%20GMT	https://7oroof.com/tfdemos/trevox/shop/two-columns/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/two-columns/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:14	326/326	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Master-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Master-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:14	171877/171877	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:14%20GMT	https://7oroof.com/tfdemos/trevox/shop/four-columns/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/four-columns/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:15	175471/175471	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:14%20GMT	https://7oroof.com/tfdemos/trevox/shop/three-columns-wide/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/three-columns-wide/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:15	165111/165111	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:14%20GMT	https://7oroof.com/tfdemos/trevox/shop/three-columns/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/three-columns/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:15	494/494	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/American-Express-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/American-Express-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:17	171894/171894	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:16%20GMT	https://7oroof.com/tfdemos/trevox/shop/four-columns-wide/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/four-columns-wide/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:18	353/353	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Dinner-Club-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Dinner-Club-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:18	179055/179055	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:17%20GMT	https://7oroof.com/tfdemos/trevox/shop/five-columns-wide/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/five-columns-wide/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:18	185772/185772	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:17%20GMT	https://7oroof.com/tfdemos/trevox/shop/six-columns-wide/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/six-columns-wide/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:18	636/636	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Discover-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Discover-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:18	131593/131593	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:18%20GMT	https://7oroof.com/tfdemos/trevox/shop/my-account/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/my-account/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:20	850/850	---MC-	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2020:39:19%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/shop/www.google.com/recaptcha/api.js	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:20	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2021%20Jun%202024%2020:39:20%20GMT	https://7oroof.com/tfdemos/trevox/shop/checkout/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/checkout/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:21	12743/12743	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Jun%202024%2001:16:48%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=1718068608	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks6333.css	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:21	190601/190601	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:20%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/cart/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:21	131757/131757	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:21%20GMT	https://7oroof.com/tfdemos/trevox/shop/order-tracking/	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/order-tracking/index.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:22	5041/5041	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2010:07:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce-currency-switcher/css/front.css?ver=1.4.1.9	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce-currency-switcher/css/front8fa9.css	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:23	521/521	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2010:09:33%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-142.css?ver=1713521373	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-1428853.css	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:25	173483/173483	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:25%20GMT	https://7oroof.com/tfdemos/trevox/shop/?quick-view=290	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/indexf754.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:26	2434/2434	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2010:09:33%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-613.css?ver=1713521373	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-6138853.css	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:26	173531/173531	---MC-	302	error ('Found')	text/html	date:Fri,%2021%20Jun%202024%2020:39:25%20GMT	https://7oroof.com/tfdemos/trevox/shop/?add-to-wishlist=290	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/indexc071.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:26	173531/173531	---MC-	302	error ('Found')	text/html	date:Fri,%2021%20Jun%202024%2020:39:25%20GMT	https://7oroof.com/tfdemos/trevox/shop/?add-to-wishlist=280	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/index3969.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:28	1673/1673	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2010:09:33%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-617.css?ver=1713521373	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-6178853.css	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:28	173483/173483	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2020:39:27%20GMT	https://7oroof.com/tfdemos/trevox/shop/?quick-view=280	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/shop/indexaf03.html	(from https://7oroof.com/tfdemos/trevox/shop/)
21:39:35	2080/2080	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2010:09:34%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-622.css?ver=1713521374	C:/My%20Web%20Sites/shop/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-622dfe7.css	(from https://7oroof.com/tfdemos/trevox/shop/)
